Timestamp,CaseId,Activity,ModelTime,Resource,Brand
2022-02-11 15:25:57,9488,Ask if Reimbursement,53605557,1,PEAR
2022-02-11 15:29:48,9629,Repair,53605788,5,SKP
2022-02-12 08:00:00,9552,Fill Fraud Report,53665200,20,PEAR
2022-02-12 08:00:00,9664,Repair,53665200,5,SKP
2022-02-12 08:00:00,9717,Ask if Reimbursement,53665200,2,CP
2022-02-12 08:00:00,8710,Ask if Reimbursement,53665200,1,PEAR
2022-02-12 08:05:04,9342,Ask if Reimbursement,53665504,2,SKP
2022-02-12 08:06:59,8821,Pay,53665619,1,CP
2022-02-12 08:12:01,8561,Pay,53665921,2,PEAR
2022-02-12 08:17:00,9980,Ask if Reimbursement,53666220,2,SKP
2022-02-12 08:21:59,9114,Ask if Reimbursement,53666519,2,PEAR
2022-02-12 08:27:01,8588,Register Low,53666821,1,PEAR
2022-02-12 08:41:59,9978,Register Low,53667719,2,PEAR
2022-02-12 08:44:29,9130,Repair,53667869,5,CP
2022-02-12 08:47:05,9751,Ask if Reimbursement,53668025,2,SKP
2022-02-12 08:47:09,9078,Register Low,53668029,1,PEAR
2022-02-12 08:56:47,9688,Send New,53668607,2,PEAR
2022-02-12 08:57:04,9130,Send New,53668624,1,CP
2022-02-12 09:16:34,9492,Register Low,53669794,2,SKP
2022-02-12 09:17:11,9822,Register Low,53669831,1,PEAR
2022-02-12 09:21:35,9964,Ask if Reimbursement,53670095,2,PEAR
2022-02-12 09:27:11,8596,Send New,53670431,1,PEAR
2022-02-12 09:28:31,8421,Pay,53670511,2,SKP
2022-02-12 09:28:38,9963,Repair,53670518,5,CP
2022-02-12 09:32:10,9822,Ask if Reimbursement,53670730,1,PEAR
2022-02-12 09:33:43,9401,Ask if Reimbursement,53670823,2,PEAR
2022-02-12 09:38:44,9978,Ask if Reimbursement,53671124,2,PEAR
2022-02-12 09:52:16,9868,Register Low,53671936,1,PEAR
2022-02-12 09:58:34,9479,Register Low,53672314,2,PEAR
2022-02-12 10:02:09,9963,Send New,53672529,1,CP
2022-02-12 10:08:25,9587,Send New,53672905,2,SKP
2022-02-12 10:12:03,8230,Send New,53673123,1,PEAR
2022-02-12 10:13:30,9078,Ask if Reimbursement,53673210,2,PEAR
2022-02-12 10:13:46,9095,Repair,53673226,5,PEAR
2022-02-12 10:18:22,8871,Ask if Reimbursement,53673502,2,CP
2022-02-12 10:23:17,9492,Ask if Reimbursement,53673797,2,SKP
2022-02-12 10:32:17,8471,Register Low,53674337,1,CP
2022-02-12 10:43:22,9808,Register Low,53675002,2,PEAR
2022-02-12 10:52:30,9092,Register Low,53675550,1,CP
2022-02-12 10:58:24,9828,Repair,53675904,5,PEAR
2022-02-12 11:03:22,9249,Register Low,53676202,2,PEAR
2022-02-12 11:12:31,9304,Register Low,53676751,1,CP
2022-02-12 11:13:13,9095,Send Repaired,53676793,2,PEAR
2022-02-12 11:20:06,8196,Pay,53677206,2,PEAR
2022-02-12 11:22:28,9828,Send New,53677348,1,PEAR
2022-02-12 11:25:18,8588,Ask if Reimbursement,53677518,2,PEAR
2022-02-12 11:35:16,8682,Send New,53678116,2,CP
2022-02-12 11:42:50,9645,Register Low,53678570,1,PEAR
2022-02-12 11:43:53,9774,Repair,53678633,5,PEAR
2022-02-12 11:47:36,9249,Ask if Reimbursement,53678856,1,PEAR
2022-02-12 11:55:18,8413,Register Low,53679318,2,PEAR
2022-02-12 11:57:33,9127,Send New,53679453,1,PEAR
2022-02-12 12:02:12,9924,Pay,53679732,2,SKP
2022-02-12 12:02:28,8896,Ask if Reimbursement,53679748,1,PEAR
2022-02-12 12:03:26,9802,Fill Fraud Report,53679806,20,CP
2022-02-12 12:12:25,9795,Send New,53680345,1,CP
2022-02-12 12:22:23,8643,Send New,53680943,1,PEAR
2022-02-12 12:28:28,9519,Repair,53681308,5,CP
2022-02-12 12:42:28,9381,Register Low,53682148,1,PEAR
2022-02-12 13:02:16,9869,Register Low,53683336,1,PEAR
2022-02-12 13:03:23,8688,Fill Fraud Report,53683403,20,CP
2022-02-12 13:12:13,9519,Send New,53683933,1,CP
2022-02-12 13:12:49,9590,Repair,53683969,5,CP
2022-02-12 13:31:46,9767,Register Low,53685106,1,PEAR
2022-02-12 13:41:43,9590,Send Repaired,53685703,1,CP
2022-02-12 13:51:41,9255,Send New,53686301,1,CP
2022-02-12 13:56:44,9939,Ask if Reimbursement,53686604,1,PEAR
2022-02-12 13:57:41,9101,Repair,53686661,5,SKP
2022-02-12 14:03:49,9268,Fill Fraud Report,53687029,20,CP
2022-02-12 14:06:38,9736,Send New,53687198,1,SKP
2022-02-12 14:26:43,9280,Register Low,53688403,1,PEAR
2022-02-12 14:31:33,9767,Ask if Reimbursement,53688693,1,PEAR
2022-02-12 14:38:40,9920,Pay,53689120,1,SKP
2022-02-12 14:42:50,9900,Repair,53689370,5,PEAR
2022-02-12 14:48:22,9676,Send New,53689702,1,SKP
2022-02-12 14:58:14,9900,Send Repaired,53690294,1,PEAR
2022-02-12 15:03:15,9381,Ask if Reimbursement,53690595,1,PEAR
2022-02-12 15:08:13,8471,Ask if Reimbursement,53690893,1,CP
2022-02-12 15:15:21,9232,Pay,53691321,1,CP
2022-02-12 15:25:16,8353,Send New,53691916,1,SKP
2022-02-12 15:27:43,9630,Repair,53692063,5,PEAR
2022-02-13 08:00:00,9774,Repair,53751600,5,PEAR
2022-02-13 08:00:00,8413,Ask if Reimbursement,53751600,1,PEAR
2022-02-13 08:00:00,9857,Ask if Reimbursement,53751600,2,CP
2022-02-13 08:07:15,9199,Pay,53752035,2,CP
2022-02-13 08:09:56,8803,Send New,53752196,1,SKP
2022-02-13 08:27:04,9062,Register Low,53753224,2,CP
2022-02-13 08:29:45,9393,Register Low,53753385,1,CP
2022-02-13 08:32:15,9970,Ask if Reimbursement,53753535,2,SKP
2022-02-13 08:44:16,9765,Repair,53754256,5,PEAR
2022-02-13 08:49:40,9889,Register Low,53754580,1,SKP
2022-02-13 08:51:47,8691,Register Low,53754707,2,PEAR
2022-02-13 09:09:41,8812,Register Low,53755781,1,PEAR
2022-02-13 09:11:43,9952,Register Low,53755903,2,SKP
2022-02-13 09:19:29,9630,Send Repaired,53756369,1,PEAR
2022-02-13 09:29:23,9765,Send New,53756963,1,PEAR
2022-02-13 09:29:38,9984,Repair,53756978,5,SKP
2022-02-13 09:32:09,9039,Register Low,53757129,2,PEAR
2022-02-13 09:39:16,8989,Send New,53757556,1,CP
2022-02-13 09:52:18,8537,Register Low,53758338,2,PEAR
2022-02-13 09:59:17,8475,Register Low,53758757,1,PEAR
2022-02-13 10:06:14,8489,Pay,53759174,1,PEAR
2022-02-13 10:11:10,9304,Ask if Reimbursement,53759470,1,CP
2022-02-13 10:12:18,9105,Register Low,53759538,2,PEAR
2022-02-13 10:14:37,9843,Repair,53759677,5,PEAR
2022-02-13 10:16:08,8812,Ask if Reimbursement,53759768,1,PEAR
2022-02-13 10:32:07,9798,Register Low,53760727,2,SKP
2022-02-13 10:35:43,8366,Register Low,53760943,1,PEAR
2022-02-13 10:42:04,9774,Send Repaired,53761324,2,PEAR
2022-02-13 10:47:02,9808,Ask if Reimbursement,53761622,2,PEAR
2022-02-13 10:51:49,9869,Ask if Reimbursement,53761909,2,PEAR
2022-02-13 10:55:47,9714,Register Low,53762147,1,PEAR
2022-02-13 10:56:41,9868,Ask if Reimbursement,53762201,2,PEAR
2022-02-13 10:59:37,9153,Repair,53762377,5,PEAR
2022-02-13 11:00:44,8366,Ask if Reimbursement,53762444,1,PEAR
2022-02-13 11:01:36,9393,Ask if Reimbursement,53762496,2,CP
2022-02-13 11:10:35,9843,Send New,53763035,1,PEAR
2022-02-13 11:11:32,8604,Send New,53763092,2,PEAR
2022-02-13 11:15:48,9105,Ask if Reimbursement,53763348,1,PEAR
2022-02-13 11:22:52,9845,Pay,53763772,1,PEAR
2022-02-13 11:30:00,9690,Pay,53764200,1,PEAR
2022-02-13 11:31:12,9508,Register Low,53764272,2,PEAR
2022-02-13 11:44:19,9984,Repair,53765059,5,SKP
2022-02-13 11:49:55,9732,Register Low,53765395,1,SKP
2022-02-13 11:51:18,9642,Register Low,53765478,2,PEAR
2022-02-13 11:54:51,9092,Ask if Reimbursement,53765691,1,CP
2022-02-13 11:58:22,9883,Pay,53765902,2,PEAR
2022-02-13 12:03:17,9889,Ask if Reimbursement,53766197,2,SKP
2022-02-13 12:04:32,9984,Send Repaired,53766272,1,SKP
2022-02-13 12:11:27,9524,Pay,53766687,1,PEAR
2022-02-13 12:18:33,9160,Pay,53767113,1,PEAR
2022-02-13 12:23:20,8537,Ask if Reimbursement,53767400,1,PEAR
2022-02-13 12:28:26,8475,Ask if Reimbursement,53767706,1,PEAR
2022-02-13 12:29:59,9856,Repair,53767799,5,PEAR
2022-02-13 12:48:30,9611,Register Low,53768910,1,PEAR
2022-02-13 12:58:24,9856,Send Repaired,53769504,1,PEAR
2022-02-13 13:14:48,9803,Repair,53770488,5,SKP
2022-02-13 13:18:16,9447,Register Low,53770696,1,PEAR
2022-02-13 13:25:14,9691,Pay,53771114,1,PEAR
2022-02-13 13:30:07,9039,Ask if Reimbursement,53771407,1,PEAR
2022-02-13 13:35:04,9642,Ask if Reimbursement,53771704,1,PEAR
2022-02-13 13:44:57,9424,Send New,53772297,1,PEAR
2022-02-13 13:54:52,9803,Send Repaired,53772892,1,SKP
2022-02-13 13:59:36,8731,Repair,53773176,5,SKP
2022-02-13 14:01:57,9583,Pay,53773317,1,SKP
2022-02-13 14:22:07,8449,Register Low,53774527,1,PEAR
2022-02-13 14:26:57,8691,Ask if Reimbursement,53774817,1,PEAR
2022-02-13 14:32:04,9798,Ask if Reimbursement,53775124,1,SKP
2022-02-13 14:41:49,9960,Send New,53775709,1,PEAR
2022-02-13 14:44:39,9699,Repair,53775879,5,CP
2022-02-13 14:59:37,8731,Fill Fraud Report,53776777,20,SKP
2022-02-13 15:01:57,9786,Register Low,53776917,1,CP
2022-02-13 15:21:46,9648,Register Low,53778106,1,PEAR
2022-02-14 08:00:00,9614,Register Low,53838000,1,CP
2022-02-14 08:00:00,8820,Register Low,53838000,2,PEAR
2022-02-14 08:00:00,9629,Repair,53838000,5,SKP
2022-02-14 08:05:00,9732,Ask if Reimbursement,53838300,1,SKP
2022-02-14 08:09:57,9699,Send Repaired,53838597,2,CP
2022-02-14 08:17:05,8710,Pay,53839025,2,PEAR
2022-02-14 08:23:55,9104,Pay,53839435,2,SKP
2022-02-14 08:24:55,9494,Register Low,53839495,1,PEAR
2022-02-14 08:33:54,9488,Send New,53840034,2,PEAR
2022-02-14 08:34:50,9629,Send Repaired,53840090,1,SKP
2022-02-14 08:39:18,8414,Ask if Reimbursement,53840358,2,CP
2022-02-14 08:45:10,9906,Repair,53840710,5,CP
2022-02-14 08:54:57,8847,Register Low,53841297,1,PEAR
2022-02-14 08:59:18,9433,Register Low,53841558,2,PEAR
2022-02-14 09:09:03,9342,Send New,53842143,2,SKP
2022-02-14 09:13:51,9645,Ask if Reimbursement,53842431,2,PEAR
2022-02-14 09:14:49,8381,Register Low,53842489,1,SKP
2022-02-14 09:19:51,9714,Ask if Reimbursement,53842791,1,PEAR
2022-02-14 09:23:50,9906,Send Repaired,53843030,2,CP
2022-02-14 09:28:50,9280,Ask if Reimbursement,53843330,2,PEAR
2022-02-14 09:29:51,9114,Send New,53843391,1,PEAR
2022-02-14 09:30:22,9944,Repair,53843422,5,CP
2022-02-14 09:36:53,9035,Pay,53843813,1,CP
2022-02-14 09:46:41,9980,Send New,53844401,1,SKP
2022-02-14 09:48:24,9262,Register Low,53844504,2,SKP
2022-02-14 09:58:17,9751,Send New,53845097,2,SKP
2022-02-14 10:03:15,8820,Ask if Reimbursement,53845395,2,PEAR
2022-02-14 10:06:38,9790,Register Low,53845598,1,PEAR
2022-02-14 10:15:43,9521,Repair,53846143,5,SKP
2022-02-14 10:16:31,9717,Send New,53846191,1,CP
2022-02-14 10:23:19,9999,Register Low,53846599,2,CP
2022-02-14 10:31:04,9944,Fill Fraud Report,53847064,20,CP
2022-02-14 10:33:16,9521,Send Repaired,53847196,2,SKP
2022-02-14 10:36:48,9423,Register Low,53847408,1,PEAR
2022-02-14 10:40:15,9492,Pay,53847615,2,SKP
2022-02-14 10:45:16,8449,Ask if Reimbursement,53847916,2,PEAR
2022-02-14 10:46:42,9401,Send New,53848002,1,PEAR
2022-02-14 10:51:25,9062,Ask if Reimbursement,53848285,1,CP
2022-02-14 10:55:09,8871,Send New,53848509,2,CP
2022-02-14 11:00:04,9790,Ask if Reimbursement,53848804,2,PEAR
2022-02-14 11:01:08,9443,Repair,53848868,5,PEAR
2022-02-14 11:01:10,9978,Send New,53848870,1,PEAR
2022-02-14 11:05:03,9508,Ask if Reimbursement,53849103,2,PEAR
2022-02-14 11:06:11,9479,Ask if Reimbursement,53849171,1,PEAR
2022-02-14 11:11:08,9999,Ask if Reimbursement,53849468,1,CP
2022-02-14 11:11:58,9822,Pay,53849518,2,PEAR
2022-02-14 11:21:00,9078,Send New,53850060,1,PEAR
2022-02-14 11:32:13,8904,Register Low,53850733,2,SKP
2022-02-14 11:37:13,9262,Ask if Reimbursement,53851033,2,SKP
2022-02-14 11:41:03,8185,Register Low,53851263,1,PEAR
2022-02-14 11:46:32,9467,Repair,53851592,5,CP
2022-02-14 11:57:17,9109,Register Low,53852237,2,PEAR
2022-02-14 12:00:47,9484,Register Low,53852447,1,PEAR
2022-02-14 12:10:42,9964,Send New,53853042,1,PEAR
2022-02-14 12:17:10,9126,Register Low,53853430,2,CP
2022-02-14 12:17:49,9249,Pay,53853469,1,PEAR
2022-02-14 12:22:45,9648,Ask if Reimbursement,53853765,1,PEAR
2022-02-14 12:32:53,9703,Repair,53854373,5,CP
2022-02-14 12:42:44,8697,Register Low,53854964,1,SKP
2022-02-14 12:47:43,8185,Ask if Reimbursement,53855263,1,PEAR
2022-02-14 13:07:54,9518,Register Low,53856474,1,CP
2022-02-14 13:16:56,9835,Repair,53857016,5,SKP
2022-02-14 13:17:50,9467,Send Repaired,53857070,1,CP
2022-02-14 13:22:44,9109,Ask if Reimbursement,53857364,1,PEAR
2022-02-14 13:27:39,9423,Ask if Reimbursement,53857659,1,PEAR
2022-02-14 13:47:37,9975,Register Low,53858857,1,PEAR
2022-02-14 14:02:19,9153,Repair,53859739,5,PEAR
2022-02-14 14:07:44,9526,Register Low,53860064,1,SKP
2022-02-14 14:17:44,9939,Send New,53860664,1,PEAR
2022-02-14 14:37:40,9854,Register Low,53861860,1,PEAR
2022-02-14 14:47:34,9462,Repair,53862454,5,PEAR
2022-02-14 14:47:35,8588,Send New,53862455,1,PEAR
2022-02-14 14:57:29,9153,Send Repaired,53863049,1,PEAR
2022-02-14 15:04:36,9767,Pay,53863476,1,PEAR
2022-02-14 15:24:57,9646,Register Low,53864697,1,CP
2022-02-15 08:00:00,8471,Pay,53924400,1,CP
2022-02-15 08:00:00,9472,Repair,53924400,5,SKP
2022-02-15 08:00:00,9118,Register Low,53924400,2,SKP
2022-02-15 08:06:53,9381,Pay,53924813,1,PEAR
2022-02-15 08:10:00,9835,Send New,53925000,2,SKP
2022-02-15 08:19:49,9472,Send Repaired,53925589,2,SKP
2022-02-15 08:26:48,9266,Register Low,53926008,1,PEAR
2022-02-15 08:29:40,9703,Send Repaired,53926180,2,CP
2022-02-15 08:44:53,9976,Repair,53927093,5,SKP
2022-02-15 08:47:01,9581,Register Low,53927221,1,SKP
2022-02-15 08:49:15,9375,Register Low,53927355,2,PEAR
2022-02-15 08:51:56,9526,Ask if Reimbursement,53927516,1,SKP
2022-02-15 08:58:48,8413,Pay,53927928,1,PEAR
2022-02-15 08:59:13,8896,Send New,53927953,2,PEAR
2022-02-15 09:04:08,9614,Ask if Reimbursement,53928248,2,CP
2022-02-15 09:08:44,9443,Send New,53928524,1,PEAR
2022-02-15 09:09:04,9646,Ask if Reimbursement,53928544,2,CP
2022-02-15 09:13:35,9611,Ask if Reimbursement,53928815,1,PEAR
2022-02-15 09:14:07,9786,Ask if Reimbursement,53928847,2,CP
2022-02-15 09:18:26,9375,Ask if Reimbursement,53929106,1,PEAR
2022-02-15 09:30:12,9046,Repair,53929812,5,PEAR
2022-02-15 09:34:12,8768,Register Low,53930052,2,SKP
2022-02-15 09:38:20,9756,Register Low,53930300,1,CP
2022-02-15 09:39:12,9126,Ask if Reimbursement,53930352,2,CP
2022-02-15 09:43:16,9433,Ask if Reimbursement,53930596,1,PEAR
2022-02-15 09:48:17,9266,Ask if Reimbursement,53930897,1,PEAR
2022-02-15 09:59:32,9392,Register Low,53931572,2,SKP
2022-02-15 10:08:06,9027,Register Low,53932086,1,PEAR
2022-02-15 10:14:34,9833,Repair,53932474,5,PEAR
2022-02-15 10:17:56,9462,Send New,53932676,1,PEAR
2022-02-15 10:19:30,9498,Register Low,53932770,2,PEAR
2022-02-15 10:22:59,8847,Ask if Reimbursement,53932979,1,PEAR
2022-02-15 10:24:26,9952,Ask if Reimbursement,53933066,2,SKP
2022-02-15 10:32:54,9857,Send New,53933574,1,CP
2022-02-15 10:34:20,9970,Send New,53933660,2,SKP
2022-02-15 10:37:54,8381,Ask if Reimbursement,53933874,1,SKP
2022-02-15 10:44:52,9304,Pay,53934292,1,CP
2022-02-15 10:53:56,9435,Register Low,53934836,2,PEAR
2022-02-15 10:54:51,9833,Send New,53934891,1,PEAR
2022-02-15 10:58:52,9976,Repair,53935132,5,SKP
2022-02-15 11:13:57,9032,Register Low,53936037,2,SKP
2022-02-15 11:14:55,9837,Register Low,53936095,1,SKP
2022-02-15 11:34:01,9044,Register Low,53937241,2,CP
2022-02-15 11:34:53,8364,Register Low,53937293,1,SKP
2022-02-15 11:39:02,9518,Ask if Reimbursement,53937542,2,CP
2022-02-15 11:41:48,9868,Pay,53937708,1,PEAR
2022-02-15 11:44:04,9966,Repair,53937844,5,CP
2022-02-15 11:48:50,8812,Pay,53938130,1,PEAR
2022-02-15 11:48:54,9869,Send New,53938134,2,PEAR
2022-02-15 12:08:43,8257,Register Low,53939323,2,PEAR
2022-02-15 12:08:48,8555,Register Low,53939328,1,PEAR
2022-02-15 12:28:39,9826,Register Low,53940519,1,SKP
2022-02-15 12:29:31,9685,Repair,53940571,5,PEAR
2022-02-15 12:48:41,9931,Register Low,53941721,1,PEAR
2022-02-15 13:08:53,8638,Register Low,53942933,1,CP
2022-02-15 13:14:35,9664,Repair,53943275,5,SKP
2022-02-15 13:28:29,9075,Register Low,53944109,1,CP
2022-02-15 13:48:27,8663,Register Low,53945307,1,CP
2022-02-15 13:53:34,8638,Ask if Reimbursement,53945614,1,CP
2022-02-15 13:58:27,8663,Ask if Reimbursement,53945907,1,CP
2022-02-15 13:59:16,9678,Repair,53945956,5,PEAR
2022-02-15 14:03:21,9447,Ask if Reimbursement,53946201,1,PEAR
2022-02-15 14:13:12,8475,Send New,53946792,1,PEAR
2022-02-15 14:18:06,9826,Ask if Reimbursement,53947086,1,SKP
2022-02-15 14:22:53,9854,Ask if Reimbursement,53947373,1,PEAR
2022-02-15 14:43:05,9228,Register Low,53948585,1,CP
2022-02-15 14:44:43,9704,Repair,53948683,5,PEAR
2022-02-15 14:48:04,9756,Ask if Reimbursement,53948884,1,CP
2022-02-15 14:57:59,9105,Send New,53949479,1,PEAR
2022-02-15 15:03:16,8904,Ask if Reimbursement,53949796,1,SKP
2022-02-15 15:23:23,9113,Register Low,53951003,1,PEAR
2022-02-15 15:29:58,9685,Repair,53951398,5,PEAR
2022-02-16 08:00:00,9561,Register Low,54010800,1,CP
2022-02-16 08:00:00,9681,Repair,54010800,5,PEAR
2022-02-16 08:00:00,9808,Send New,54010800,2,PEAR
2022-02-16 08:05:05,9494,Ask if Reimbursement,54011105,1,PEAR
2022-02-16 08:09:47,9678,Send Repaired,54011387,2,PEAR
2022-02-16 08:16:43,9732,Pay,54011803,2,SKP
2022-02-16 08:23:48,8537,Pay,54012228,2,PEAR
2022-02-16 08:25:03,9887,Register Low,54012303,1,PEAR
2022-02-16 08:30:10,9561,Ask if Reimbursement,54012610,1,CP
2022-02-16 08:33:35,9685,Send Repaired,54012815,2,PEAR
2022-02-16 08:38:39,8555,Ask if Reimbursement,54013119,2,PEAR
2022-02-16 08:43:27,9498,Ask if Reimbursement,54013407,2,PEAR
2022-02-16 08:45:05,8988,Repair,54013505,5,PEAR
2022-02-16 08:50:02,9565,Register Low,54013802,1,CP
2022-02-16 08:59:56,9642,Send New,54014396,1,PEAR
2022-02-16 09:03:32,9775,Register Low,54014612,2,CP
2022-02-16 09:09:47,9966,Send New,54014987,1,CP
2022-02-16 09:13:22,9393,Send New,54015202,2,CP
2022-02-16 09:14:52,9887,Ask if Reimbursement,54015292,1,PEAR
2022-02-16 09:18:18,9565,Ask if Reimbursement,54015498,2,CP
2022-02-16 09:28:16,9645,Send New,54016096,2,PEAR
2022-02-16 09:30:35,9788,Repair,54016235,5,PEAR
2022-02-16 09:33:23,9027,Ask if Reimbursement,54016403,2,PEAR
2022-02-16 09:35:06,9299,Register Low,54016506,1,PEAR
2022-02-16 09:53:21,9902,Register Low,54017601,2,PEAR
2022-02-16 09:55:01,9068,Register Low,54017701,1,PEAR
2022-02-16 09:59:55,8697,Ask if Reimbursement,54017995,1,SKP
2022-02-16 10:06:55,9889,Pay,54018415,1,SKP
2022-02-16 10:13:07,9487,Register Low,54018787,2,SKP
2022-02-16 10:13:50,9714,Pay,54018830,1,PEAR
2022-02-16 10:15:27,9284,Repair,54018927,5,PEAR
2022-02-16 10:18:07,9044,Ask if Reimbursement,54019087,2,CP
2022-02-16 10:22:59,9975,Ask if Reimbursement,54019379,2,PEAR
2022-02-16 10:23:38,9681,Send Repaired,54019418,1,PEAR
2022-02-16 10:30:27,8691,Pay,54019827,1,PEAR
2022-02-16 10:32:55,8366,Send New,54019975,2,PEAR
2022-02-16 10:37:47,9435,Ask if Reimbursement,54020267,2,PEAR
2022-02-16 10:50:15,9615,Register Low,54021015,1,PEAR
2022-02-16 10:57:27,9879,Register Low,54021447,2,PEAR
2022-02-16 11:00:00,8414,Send New,54021600,1,CP
2022-02-16 11:00:12,9664,Repair,54021612,5,SKP
2022-02-16 11:02:20,9392,Ask if Reimbursement,54021740,2,SKP
2022-02-16 11:12:18,9790,Send New,54022338,2,PEAR
2022-02-16 11:19:25,9092,Pay,54022765,2,CP
2022-02-16 11:19:56,9778,Register Low,54022796,1,PEAR
2022-02-16 11:26:48,9062,Pay,54023208,1,CP
2022-02-16 11:33:54,8449,Pay,54023634,1,PEAR
2022-02-16 11:38:52,9487,Ask if Reimbursement,54023932,1,SKP
2022-02-16 11:39:34,8846,Register Low,54023974,2,SKP
2022-02-16 11:43:50,9581,Ask if Reimbursement,54024230,1,SKP
2022-02-16 11:45:34,9564,Repair,54024334,5,PEAR
2022-02-16 11:49:02,9068,Ask if Reimbursement,54024542,1,PEAR
2022-02-16 11:49:22,9280,Send New,54024562,2,PEAR
2022-02-16 11:56:24,9999,Pay,54024984,2,CP
2022-02-16 12:01:29,9902,Ask if Reimbursement,54025289,2,PEAR
2022-02-16 12:09:14,9715,Register Low,54025754,1,PEAR
2022-02-16 12:19:12,9664,Send Repaired,54026352,1,SKP
2022-02-16 12:30:40,9046,Repair,54027040,5,PEAR
2022-02-16 12:39:04,9326,Register Low,54027544,1,PEAR
2022-02-16 12:48:53,9046,Send Repaired,54028133,1,PEAR
2022-02-16 12:58:48,9262,Send New,54028728,1,SKP
2022-02-16 13:05:46,9798,Pay,54029146,1,SKP
2022-02-16 13:10:47,8257,Ask if Reimbursement,54029447,1,PEAR
2022-02-16 13:15:25,9704,Repair,54029725,5,PEAR
2022-02-16 13:30:38,8311,Register Low,54030638,1,PEAR
2022-02-16 13:35:31,9032,Ask if Reimbursement,54030931,1,SKP
2022-02-16 13:42:37,9109,Pay,54031357,1,PEAR
2022-02-16 13:52:19,9564,Send New,54031939,1,PEAR
2022-02-16 13:59:07,9648,Pay,54032347,1,PEAR
2022-02-16 13:59:51,8988,Repair,54032391,5,PEAR
2022-02-16 14:19:15,9827,Register Low,54033555,1,CP
2022-02-16 14:24:00,9615,Ask if Reimbursement,54033840,1,PEAR
2022-02-16 14:30:56,8185,Pay,54034256,1,PEAR
2022-02-16 14:38:00,9039,Pay,54034680,1,PEAR
2022-02-16 14:43:14,9228,Ask if Reimbursement,54034994,1,CP
2022-02-16 14:45:04,9721,Repair,54035104,5,SKP
2022-02-16 14:48:09,8311,Ask if Reimbursement,54035289,1,PEAR
2022-02-16 14:58:04,9423,Send New,54035884,1,PEAR
2022-02-16 15:17:59,8861,Register Low,54037079,1,PEAR
2022-02-16 15:27:56,9479,Send New,54037676,1,PEAR
2022-02-17 08:00:00,9508,Pay,54097200,2,PEAR
2022-02-17 08:00:00,9101,Repair,54097200,5,SKP
2022-02-17 08:00:00,9484,Ask if Reimbursement,54097200,1,PEAR
2022-02-17 08:04:49,9879,Ask if Reimbursement,54097489,1,PEAR
2022-02-17 08:11:52,8820,Pay,54097912,1,PEAR
2022-02-17 08:20:02,9124,Register Low,54098402,2,PEAR
2022-02-17 08:21:45,9284,Send Repaired,54098505,1,PEAR
2022-02-17 08:26:58,9775,Ask if Reimbursement,54098818,1,CP
2022-02-17 08:32:03,9299,Ask if Reimbursement,54099123,1,PEAR
2022-02-17 08:40:16,9769,Register Low,54099616,2,PEAR
2022-02-17 08:44:51,9955,Repair,54099891,5,PEAR
2022-02-17 08:45:27,8846,Ask if Reimbursement,54099927,2,SKP
2022-02-17 08:51:56,9725,Register Low,54100316,1,PEAR
2022-02-17 08:55:25,9101,Send Repaired,54100525,2,SKP
2022-02-17 08:56:52,9113,Ask if Reimbursement,54100612,1,PEAR
2022-02-17 09:02:01,8364,Ask if Reimbursement,54100921,1,SKP
2022-02-17 09:05:18,9704,Send Repaired,54101118,2,PEAR
2022-02-17 09:21:46,8718,Register Low,54102106,1,SKP
2022-02-17 09:25:10,9719,Register Low,54102310,2,PEAR
2022-02-17 09:29:42,9820,Repair,54102582,5,PEAR
2022-02-17 09:30:17,9837,Ask if Reimbursement,54102617,2,SKP
2022-02-17 09:31:36,9375,Send New,54102696,1,PEAR
2022-02-17 09:37:20,9611,Pay,54103040,2,PEAR
2022-02-17 09:41:27,9646,Send New,54103287,1,CP
2022-02-17 09:42:18,9931,Ask if Reimbursement,54103338,2,PEAR
2022-02-17 09:51:26,9786,Send New,54103886,1,CP
2022-02-17 10:02:33,9986,Register Low,54104553,2,CP
2022-02-17 10:11:08,9693,Register Low,54105068,1,SKP
2022-02-17 10:14:43,9660,Repair,54105283,5,PEAR
2022-02-17 10:22:30,9873,Register Low,54105750,2,PEAR
2022-02-17 10:29:30,9526,Pay,54106170,2,SKP
2022-02-17 10:31:08,9469,Register Low,54106268,1,PEAR
2022-02-17 10:34:34,8718,Ask if Reimbursement,54106474,2,SKP
2022-02-17 10:36:11,9725,Ask if Reimbursement,54106571,1,PEAR
2022-02-17 10:46:11,9952,Send New,54107171,1,SKP
2022-02-17 10:53:18,9433,Pay,54107598,1,PEAR
2022-02-17 10:54:30,9903,Register Low,54107670,2,SKP
2022-02-17 10:59:22,8988,Repair,54107962,5,PEAR
2022-02-17 11:01:35,8381,Pay,54108095,2,SKP
2022-02-17 11:11:21,8988,Send Repaired,54108681,2,PEAR
2022-02-17 11:13:22,8282,Register Low,54108802,1,PEAR
2022-02-17 11:16:03,9873,Ask if Reimbursement,54108963,2,PEAR
2022-02-17 11:23:19,9955,Send New,54109399,1,PEAR
2022-02-17 11:35:56,8200,Register Low,54110156,2,CP
2022-02-17 11:43:38,9219,Register Low,54110618,1,PEAR
2022-02-17 11:44:25,9976,Repair,54110665,5,SKP
2022-02-17 11:45:46,9614,Send New,54110746,2,CP
